Instrument,Company Common Name,Investor Full Name,Investor Shares Held,Holdings Pct Of Traded Shares Held,Close Price
BG,,FIL Responsible Entity (Australia) Limited,6803,0.0035,
BG,,Monaco asset management S.A.M.,6787,0.0035,
BG,,"Western Wealth Management, LLC",6767,0.0035,
BG,,"Pacer Advisors, Inc.",6763,0.0035,
BG,,Warburg Invest Kapitalanlagegesellschaft mbH,6700,0.0035,
BG,,Occudo Quantitative Strategies LP,6677,0.0034,
BG,,Swiss Life Asset Managers France,6634,0.0034,
BG,,Azimut Capital Management Sgr SpA,6608,0.0034,
BG,,"Bryce Point Capital, LLC",6585,0.0034,
BG,,NORINCHUKIN BANK,6530,0.0034,
BG,,New Mexico Educational Retirement Board,6500,0.0034,
BG,,Maryland State Retirement & Pension System,6491,0.0033,
BG,,Generali Investments Partners S.p.A. SGR,6458,0.0033,
BG,,Royal London Asset Management Ltd.,6443,0.0033,
BG,,Adhesion Wealth Advisor Solutions,6396,0.0033,
BG,,abrdn Alternative Investments Limited,6342,0.0033,
BG,,"Chesley, Taft & Associates L.L.C.",6337,0.0033,
BG,,"Ausdal Financial Partners, Inc.",6333,0.0033,
BG,,"Everence Capital Management, Inc.",6257,0.0032,
BG,,"Callan Family Office, LLC",6143,0.0032,
BG,,IEQ Capital LLC,6126,0.0032,
BG,,ISAM Funds (UK) Ltd,6083,0.0031,
BG,,"Kingsview Wealth Management, LLC",6082,0.0031,
BG,,"J.P. Morgan Investment Management, Inc. (SI)",6073,0.0031,
BG,,"Sequoia Financial Group, LLC",6038,0.0031,
BG,,Migros Bank Asset Management,6000,0.0031,
BG,,"Snowwater Investment Partners, LLC",6000,0.0031,
BG,,Danske Bank Asset Management,5990,0.0031,
BG,,Prosperity - An EisnerAmper Company,5978,0.0031,
BG,,Fiduciary Trust Company,5977,0.0031,
BG,,Madison Asset Management LLC,5969,0.0031,
BG,,"Graham Capital Management, L.P.",5923,0.0031,
BG,,Arkadios Wealth Advisors LLC,5923,0.0031,
BG,,DoubleLine Capital LP,5900,0.003,
BG,,"Orion Portfolio Solutions, LLC",5863,0.003,
BG,,"Farther Finance Advisors, LLC",5863,0.003,
BG,,"Kendall Capital Management, Inc.",5830,0.003,
BG,,Moors & Cabot Inc.,5815,0.003,
BG,,Goldman Sachs Bank AG,5771,0.003,
BG,,"Fieldview Capital Management, LLC",5760,0.003,
BG,,"Tokio Marine Asset Management Co., Ltd.",5754,0.003,
BG,,Jordan Park Group LLC,5744,0.003,
BG,,Vontobel Asset Management AG,5718,0.0029,
BG,,Mercer Global Investments Europe Limited,5700,0.0029,
BG,,FIL Gestion,5640,0.0029,
BG,,V-Square Quantitative Management LLC,5600,0.0029,
BG,,The Commerce Trust Company,5586,0.0029,
BG,,"TIAA-CREF Individual & Institutional Services, LLC",5561,0.0029,
BG,,MUFG Securities EMEA plc,5549,0.0029,
BG,,Leatherback Asset Management LLC,5512,0.0028,
BG,,Point Capital Group,5500,0.0028,
BG,,"Caitong International Asset Management Co., Ltd.",5458,0.0028,
BG,,PKO Towarzystwo Funduszy Inwestycyjnych S.A.,5400,0.0028,
BG,,Cidel Asset Management Inc.,5397,0.0028,
BG,,Security Kapitalanlage AG,5377,0.0028,
BG,,MQS Management LLC,5364,0.0028,
BG,,Chesapeake Capital Corp,5220,0.0027,
BG,,Blueprint Investment Partners LLC,5220,0.0027,
BG,,"Point72 Asset Management, L.P.",5186,0.0027,
BG,,Lombard Odier Asset Management (Switzerland) SA,5164,0.0027,
BG,,"KB Asset Management Co., Ltd.",5133,0.0026,
BG,,GSA Capital Partners LLP,5117,0.0026,
BG,,BNP Paribas Asset Management UK Limited,5108,0.0026,
BG,,MainStreet Advisors,5083,0.0026,
BG,,Ingalls & Snyder LLC (Asset Management),5079,0.0026,
BG,,Quadrant Family Wealth Advisors,5061,0.0026,
BG,,Daiwa Asset Management (Singapore) Ltd.,5006,0.0026,
BG,,Saudi Central Bank,4996,0.0026,
BG,,"Investors Asset Management of Georgia, Inc.",4928,0.0025,
BG,,Wetherby Asset Management LLC,4906,0.0025,
BG,,Carson Wealth Management Group,4891,0.0025,
BG,,Morgan Stanley & Co. International Plc,4891,0.0025,
BG,,"Game Creek Capital, L.P.",4875,0.0025,
BG,,Allianz SE,4869,0.0025,
BG,,"Edge Capital Group, LLC",4832,0.0025,
BG,,Lannebo Kapitalförvaltning AB,4800,0.0025,
BG,,"Korea Investment Management Co., Ltd.",4790,0.0025,
BG,,"Regal Investment Advisors, LLC",4768,0.0025,
BG,,"TrueWealth Advisors, LLC",4761,0.0025,
BG,,IM Gestão de Ativos - Sociedade Gestora de Organismos de Investimento Co,4720,0.0024,
BG,,"Fox Run Management, L.L.C",4708,0.0024,
BG,,Sanlam Investment Management (Pty) Ltd.,4707,0.0024,
BG,,"Synovus Trust Company, N.A.",4641,0.0024,
BG,,Everstar Asset Management LLC,4600,0.0024,
BG,,Sygnia Asset Management,4547,0.0023,
BG,,"Precision Wealth Strategies, LLC",4512,0.0023,
BG,,Savant Wealth Management,4491,0.0023,
BG,,Macquarie Investment Management Global Ltd.,4466,0.0023,
BG,,"Cutter & Company, Inc.",4464,0.0023,
BG,,Nomura Investment Management Austria Kapitalanlage AG,4433,0.0023,
BG,,"Merit Financial Group, LLC",4422,0.0023,
BG,,Tudor Investment Corporation,4418,0.0023,
BG,,"Sterling Capital Management, LLC",4388,0.0023,
BG,,Gould Asset Management LLC,4379,0.0023,
BG,,"Applied Finance Capital Management, LLC",4367,0.0023,
BG,,Hermes Investment Management Ltd.,4279,0.0022,
BG,,"Kestra Advisory Services, LLC",4267,0.0022,
BG,,"United Capital Financial Advisors, LLC",4228,0.0022,
BG,,PIMCO (US),4207,0.0022,
BG,,Private Advisor Group LLC,4184,0.0022,
BG,,"BBVA Asset Management, S.A., S.G.I.I.C.",4165,0.0021,
BG,,Morgan Stanley Investment Management Ltd. (UK),4145,0.0021,
BG,,Johnson Financial Group Inc.,4112,0.0021,
BG,,Greenleaf Trust,4102,0.0021,
BG,,PensionDanmark A/S,4087,0.0021,
BG,,"U.S. Global Investors, Inc.",4000,0.0021,
BG,,"Global Retirement Partners, LLC",4000,0.0021,
BG,,Farringdon Capital Ltd,3991,0.0021,
BG,,Groupama Asset Management,3976,0.002,
BG,,Scotia Capital Inc.,3974,0.002,
BG,,"Ballentine Partners, LLC",3948,0.002,
BG,,North Dakota State Investment Board,3938,0.002,
BG,,"Fulton Financial Advisors, N.A.",3916,0.002,
BG,,State Street Investment Management Australia Ltd.,3908,0.002,
BG,,Eastspring Investments (Singapore) Limited,3830,0.002,
BG,,"CX Institutional, L.L.C.",3827,0.002,
BG,,Wealthfront Advisers LLC,3780,0.0019,
BG,,Amundi SGR SpA,3776,0.0019,
BG,,"Cornerstone Advisory, LLC",3762,0.0019,
BG,,MUFG Securities Americas Inc,3745,0.0019,
BG,,Walt (Markus),3736,0.0019,
BG,,"Ethos Financial Group, LLC",3726,0.0019,
BG,,"UMB Bank, NA",3694,0.0019,
BG,,Ritholtz Wealth Management LLC,3685,0.0019,
BG,,"Exchange Traded Concepts, LLC",3624,0.0019,
BG,,"Vantage Consulting Group, Inc.",3624,0.0019,
BG,,Satrix Managers (RF) (Pty) Ltd,3617,0.0019,
BG,,Jojo Linda P,3602,0.0019,
BG,,"Hennion & Walsh Asset Management, Inc.",3601,0.0019,
BG,,OLZ AG,3600,0.0019,
BG,,"Greenwood Capital Associates, LLC",3582,0.0018,
BG,,"Securian Asset Management, Inc.",3580,0.0018,
BG,,"Vaughan Nelson Investment Management, L.P.",3564,0.0018,
BG,,JPMorgan Asset Management (Japan) Limited,3563,0.0018,
BG,,International Private Wealth Advisors LLC,3561,0.0018,
BG,,Kentucky Retirement Systems Insurance Trust Fund,3545,0.0018,
BG,,"Green Century Capital Management, Inc.",3494,0.0018,
BG,,"Amova Asset Management Co., Ltd.",3489,0.0018,
BG,,State Street Investment Management (Japan),3408,0.0018,
BG,,Huntington Private Financial Group,3407,0.0018,
BG,,"Checchi Capital Advisers, LLC",3402,0.0018,
BG,,"Forza Wealth Management, LLC",3400,0.0018,
BG,,"Zacks Investment Management, Inc.",3387,0.0017,
BG,,Aaron Wealth Advisors LLC,3379,0.0017,
BG,,"Legacy Capital Group California, Inc.",3375,0.0017,
BG,,Trivium Point Advisory LLC,3367,0.0017,
BG,,INVESCO Asset Management (Japan) Ltd.,3362,0.0017,
BG,,HTLF Bank,3343,0.0017,
BG,,"Gateway Wealth Partners, LLC",3343,0.0017,
BG,,"Wilmington Trust, National Association",3322,0.0017,
BG,,Jensen (Anne),3320,0.0017,
BG,,Isman (Adrian),3320,0.0017,
BG,,FERI AG,3296,0.0017,
BG,,Banque Cantonale Vaudoise,3236,0.0017,
BG,,"Vise Technologies, Inc",3236,0.0017,
BG,,"Coldstream Capital Management, Inc.",3229,0.0017,
BG,,"HUB Investment Partners, LLC",3229,0.0017,
BG,,"The CAPROCK Group, LLC",3226,0.0017,
BG,,"Moneta Group Investment Advisors, LLC",3200,0.0016,
BG,,KBI Global Investors (North America) Ltd.,3190,0.0016,
BG,,Oslo Pensjonsforsikring AS,3179,0.0016,
BG,,"Concurrent Investment Advisors, LLC",3155,0.0016,
BG,,Brown Advisory,3146,0.0016,
BG,,"Thrivent Asset Management, LLC",3138,0.0016,
BG,,Banco BTG Pactual SA,3135,0.0016,
BG,,"Asahi Life Asset Management Co., Ltd.",3130,0.0016,
BG,,State Teachers Retirement System of Ohio,3114,0.0016,
BG,,Metaurus Advisors LLC,3103,0.0016,
BG,,"Freestone Capital Management, LLC",3093,0.0016,
BG,,"Alessandra Capital Management, LLC",3065,0.0016,
BG,,MASTERINVEST Kapitalanlage GmbH,3063,0.0016,
BG,,"Summit Global Investments, LLC",3039,0.0016,
BG,,Aviva Investors UK Fund Services Limited,2971,0.0015,
BG,,Truist Bank,2965,0.0015,
BG,,"Gitterman Wealth Management, LLC",2951,0.0015,
BG,,"Lido Advisors, LLC",2932,0.0015,
BG,,National Bank Trust,2925,0.0015,
BG,,"Avidian Wealth Solutions, LLC",2922,0.0015,
BG,,"Blackhawk Capital Partners, L.L.C.",2919,0.0015,
BG,,Ossiam,2909,0.0015,
BG,,Homrich Berg,2904,0.0015,
BG,,Skandia Fonder AB,2900,0.0015,
BG,,"Perigon Wealth Management, LLC",2848,0.0015,
BG,,Danske Invest Rahastoyhtiö Oy,2840,0.0015,
BG,,"MAI Capital Management, LLC",2829,0.0015,
BG,,Glenmede Investment Management LP,2788,0.0014,
BG,,AMUNDI IBERIA SGIIC SA,2749,0.0014,
BG,,Watts Gwilliam & Co LLC,2734,0.0014,
BG,,Meiji Yasuda Asset Management Company Ltd.,2726,0.0014,
BG,,"Aigen Investment Management, LP",2696,0.0014,
BG,,CoreFirst Bank & Trust,2695,0.0014,
BG,,"Parallel Advisors, LLC",2677,0.0014,
BG,,"Wedbush Securities, Inc.",2661,0.0014,
BG,,"Meeder Advisory Services, Inc.",2629,0.0014,
BG,,State Street Investment Management (Canada),2621,0.0014,
BG,,Lombard Odier Asset Management (Europe) Ltd,2578,0.0013,
BG,,Marex Group plc,2565,0.0013,
BG,,"Bessemer Trust Company, N.A. (US)",2550,0.0013,
BG,,PGB Trust & Investments,2538,0.0013,
BG,,"Mission Wealth Management, LP",2511,0.0013,
BG,,Baader Bank AG,2500,0.0013,
BG,,"E. Gutzwiller & Cie, Banquiers",2500,0.0013,
BG,,Catalyst Funds Management Pty Ltd,2496,0.0013,
BG,,Ethic Inc.,2484,0.0013,
BG,,"Summit Financial, LLC",2484,0.0013,
BG,,EFG Private Bank Ltd,2463,0.0013,
BG,,"Leo Wealth, LLC",2459,0.0013,
BG,,Great Dane Fund Advisors A/S,2450,0.0013,
BG,,Patton Wealth Advisors,2444,0.0013,
BG,,"TD Waterhouse Canada, Inc.",2435,0.0013,
BG,,"VestGen Advisors, LLC",2424,0.0012,
BG,,"Eagle Capital Management, L.L.C. (Louisiana)",2422,0.0012,
BG,,Sprott Asset Management LP,2408,0.0012,
BG,,Kathmere Capital Management,2337,0.0012,
BG,,"Icon Wealth Partners, LLC",2317,0.0012,
BG,,Global X Investments Canada Inc.,2313,0.0012,
BG,,M&G Investment Management Ltd.,2313,0.0012,
BG,,Valeo Financial Advisors LLC,2291,0.0012,
BG,,Vestcor Inc,2284,0.0012,
BG,,"Paragon Capital Management, Ltd.",2276,0.0012,
BG,,"Dacheng Fund Management Co., Ltd.",2251,0.0012,
BG,,"Atomi Financial Group, Inc.",2247,0.0012,
BG,,Bank of New Hampshire,2231,0.0011,
BG,,TCW Asset Management Company LLC,2229,0.0011,
BG,,"SBI Securities Co., Ltd.",2225,0.0011,
BG,,"Ambassador Advisors, LLC",2220,0.0011,
BG,,"Horizon Investments, LLC",2219,0.0011,
BG,,"Financial Advisors Network, Inc.",2205,0.0011,
BG,,"Cornerstone Select Advisors, LLC",2185,0.0011,
BG,,"Mairs and Power, Inc.",2177,0.0011,
BG,,MGO One Seven LLC,2176,0.0011,
BG,,Burns & Levinson Asset Management LLC,2162,0.0011,
BG,,"Parvin Asset Management, LLC",2160,0.0011,
BG,,"Lindbrook Capital, LLC",2156,0.0011,
BG,,"Fiduciary Trust International, LLC",2139,0.0011,
BG,,"GQG Partners, LLC",2125,0.0011,
BG,,Mariner Wealth Advisors,2124,0.0011,
BG,,"Abacus Planning Group, Inc",2098,0.0011,
BG,,Stevens Capital Management LP,2079,0.0011,
BG,,Nykredit Asset Management,2069,0.0011,
BG,,Snowden Capital Advisors LLC,2065,0.0011,
BG,,J. Safra Asset Management Corporation,2065,0.0011,
BG,,"Engineers Gate Manager, L.P.",2038,0.0011,
BG,,Caisse de Depot et Placement du Quebec,2037,0.001,
BG,,Barrow Hanley Global Investors,2029,0.001,
BG,,"PCM Encore, LLC",2029,0.001,
BG,,Teacher Retirement System of Texas,2015,0.001,
BG,,"Verus Capital Partners, LLC",2001,0.001,
BG,,RiverGlades Family Offices LLC,2000,0.001,
BG,,FIL Pensions Management,1989,0.001,
BG,,Geowealth Management LLC,1964,0.001,
BG,,Siemens Fonds Invest GmbH,1952,0.001,
BG,,"Clear Harbor Asset Management, LLC",1950,0.001,
BG,,FIVV AG,1920,0.001,
BG,,"Crestline Investors, Inc.",1914,0.001,
BG,,Baird Trust Company LLC,1904,0.001,
BG,,Bâloise Asset Management,1901,0.001,
BG,,Chicago Partners Wealth Advisors,1891,0.001,
BG,,Varcov Co.,1891,0.001,
BG,,"SageView Advisory Group, LLC_NLE",1887,0.001,
BG,,"BMO Family Office, LLC",1880,0.001,
BG,,Accurate Wealth Management LLC,1873,0.001,
BG,,"SG Trading Solutions, LLC",1871,0.001,
BG,,Arax Advisory Partners,1868,0.001,
BG,,ProFund Advisors LLC,1865,0.001,
BG,,"a16z Perennial Management, L.P.",1852,0.001,
BG,,Azimut Investments S.A.,1806,0.0009,
BG,,Compagnie Lombard Odier SCmA,1765,0.0009,
BG,,"Gallagher Fiduciary Advisors, LLC",1758,0.0009,
BG,,Fifth Third Wealth Advisors LLC,1729,0.0009,
BG,,"Sanctuary Advisors, LLC",1710,0.0009,
BG,,"Essex Financial Services, Inc.",1706,0.0009,
BG,,Heartwood Wealth Advisors LLC,1693,0.0009,
BG,,Moody National Bank,1682,0.0009,
BG,,Brevan Howard Capital Management LP,1679,0.0009,
BG,,FIL Investment Management (Singapore) Ltd.,1656,0.0009,
BG,,Deseret Mutual Benefit Administrators,1638,0.0008,
BG,,"Capstone Investment Advisors, LLC",1615,0.0008,
BG,,Janney Montgomery Scott LLC,1610,0.0008,
BG,,Strive Asset Management LLC,1606,0.0008,
BG,,Syon Capital LLC,1604,0.0008,
BG,,"Camden Capital, LLC",1604,0.0008,
BG,,PGIM Custom Harvest LLC,1602,0.0008,
BG,,"Mount Yale Investment Advisors, LLC",1597,0.0008,
BG,,Invesco Canada Ltd.,1597,0.0008,
BG,,"Vestmark Advisory Solutions, Inc",1585,0.0008,
BG,,"Andbank Wealth Management, SGIIC, S.A.U.",1543,0.0008,
BG,,China Southern Asset Management Co. Ltd.,1502,0.0008,
BG,,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd.",1491,0.0008,
BG,,"Signaturefd, LLC",1489,0.0008,
BG,,"Steward Partners Investment Advisory, LLC",1427,0.0007,
BG,,Fideuram Asset Management (Ireland) dac,1426,0.0007,
BG,,JPMorgan Asset Management (China) Company Limited.,1406,0.0007,
BG,,"Simplex Trading, LLC",1374,0.0007,
BG,,Atlas Capital Advisors LLC,1373,0.0007,
BG,,Shinhan Asset Management Co Ltd,1356,0.0007,
BG,,IST Investmentstiftung,1331,0.0007,
BG,,"Optimum Investment Advisors, LLC",1280,0.0007,
BG,,Wilmington Trust Investment Management LLC,1252,0.0006,
BG,,Wilmington Funds Management Corporation,1245,0.0006,
BG,,"Ameritas Investment Partners, Inc.",1214,0.0006,
BG,,"Man Investments, Ltd.",1182,0.0006,
BG,,"Allworth Financial, L.P.",1172,0.0006,
BG,,Alquity Investment Management Ltd.,1168,0.0006,
BG,,"WestFuller Advisors, LLC",1155,0.0006,
BG,,55IP,1153,0.0006,
BG,,"China Asset Management Co., Ltd.",1143,0.0006,
BG,,Deutsche Bank AG (Germany),1140,0.0006,
BG,,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",1089,0.0006,
BG,,Essential Partners LLC,1081,0.0006,
BG,,Anima SGR S.p.A.,1073,0.0006,
BG,,Vontobel Asset Management S.A.,1049,0.0005,
BG,,Helaba Invest Kapitalanlagegesellschaft mbH,1040,0.0005,
BG,,Lummis Asset Management L.P.,1032,0.0005,
BG,,"Norinchukin Zenkyoren Asset Management Co., Ltd.",1004,0.0005,
BG,,Banque Degroof Petercam SA,1000,0.0005,
BG,,Eaton Vance Management,1000,0.0005,
BG,,Central Pacific Bank - Trust Division,1000,0.0005,
BG,,Motilal Oswal Asset Management Company Ltd.,995,0.0005,
BG,,Deutsche Asset Management Americas,978,0.0005,
BG,,"Invesco Management Group, Inc.",952,0.0005,
BG,,Evelyn Partners Investment Management LLP,940,0.0005,
BG,,Independent Financial Partners,918,0.0005,
BG,,Dimensional Fund Advisors Canada ULC,911,0.0005,
BG,,Ninety One Singapore Pte. Ltd.,909,0.0005,
BG,,The Quarry LP,895,0.0005,
BG,,"Longboard Asset Management, LP",894,0.0005,
BG,,"Versant Capital Management, Inc.",884,0.0005,
BG,,"Pflug Koory, L.L.C.",875,0.0005,
BG,,"L2 Asset Management, LLC",858,0.0004,
BG,,Man Solutions Ltd,840,0.0004,
BG,,Franklin Templeton Investments Corporation,814,0.0004,
BG,,VP Fund Solutions (Liechtenstein) AG,812,0.0004,
BG,,Goldman Sachs Asset Management International,810,0.0004,
BG,,Evolve Funds Group Inc,806,0.0004,
BG,,"Covestor, Ltd.",794,0.0004,
BG,,"RoseCap Investment Advisors, LLC",766,0.0004,
BG,,Brown Brothers Harriman & Company,743,0.0004,
BG,,"Caldwell Sutter Capital, Inc",730,0.0004,
BG,,Generali Insurance Asset Management S.p.A. SGR,711,0.0004,
BG,,UBS Asset Management (Europe) S.A.,693,0.0004,
BG,,"Financial Perspectives, Inc",685,0.0004,
BG,,Los Angeles Capital Management LLC,664,0.0003,
BG,,JLens,633,0.0003,
BG,,Corecap Advisors Inc,626,0.0003,
BG,,Yellowfin Asset Management GmbH,625,0.0003,
BG,,Empureon Capital Management GmbH,625,0.0003,
BG,,RBC Private Counsel (USA) Inc.,612,0.0003,
BG,,Columbia Threadneedle Management Limited,600,0.0003,
BG,,"EverSource Wealth Advisors, LLC",572,0.0003,
BG,,MLC Investments Limited,546,0.0003,
BG,,abrdn Asia Limited,537,0.0003,
BG,,abrdn Investment Management Limited,536,0.0003,
BG,,Bayforest Capital Limited,533,0.0003,
BG,,Vericimetry Advisors LLC,520,0.0003,
BG,,Banque Lombard Odier & Cie SA,518,0.0003,
BG,,SpiderRock Advisors LLC,516,0.0003,
BG,,"Loomis, Sayles & Company, L.P.",511,0.0003,
BG,,Franklin Equity Group,506,0.0003,
BG,,UBS Hana Asset Management Company Ltd.,502,0.0003,
BG,,Hyposwiss Advisors SA,500,0.0003,
BG,,Crews Bank & Trust,500,0.0003,
BG,,Cromwell Holdings LLC,500,0.0003,
BG,,SEI Investments Canada,460,0.0002,
BG,,"The MassMutual Trust Company, FSB",450,0.0002,
BG,,"ROOT FINANCIAL PARTNERS, LLC",446,0.0002,
BG,,Jupiter Asset Management Ltd.,444,0.0002,
BG,,Fisher Investments,443,0.0002,
BG,,Prudential Financial Planning Services,440,0.0002,
BG,,Towarzystwo Funduszy Inwestycyjnych PZU SA,440,0.0002,
BG,,W & W Asset Management GmbH,437,0.0002,
BG,,"Quent Capital, LLC",435,0.0002,
BG,,E Fund Management Co. Ltd.,422,0.0002,
BG,,Bantleon Invest AG,422,0.0002,
BG,,"High Note Wealth, LLC",416,0.0002,
BG,,"K2/D&S Management Co., L.L.C.",408,0.0002,
BG,,Swiss Rock Asset Management AG,400,0.0002,
BG,,"Monetary Management Group, Inc.",400,0.0002,
BG,,"Kiwoom Asset Management Co., Ltd.",399,0.0002,
BG,,Bank Julius Bär & Co. AG,399,0.0002,
BG,,"Wilmington Trust Investment Advisors, Inc.",374,0.0002,
BG,,"ONEFUND, LLC",372,0.0002,
BG,,"Global Trust Asset Management, LLC",370,0.0002,
BG,,"Sentry Investment Management, L.L.C.",365,0.0002,
BG,,Smartleaf Asset Management LLC,365,0.0002,
BG,,Hantz Financial Services Inc,357,0.0002,
BG,,"Ancora Advisors, L.L.C.",326,0.0002,
BG,,"Harbour Investments, Inc",321,0.0002,
BG,,"FinTrust Capital Advisors, LLC",318,0.0002,
BG,,Larson Financial Group LLC,307,0.0002,
BG,,"Quest 10 Wealth Builders, Inc.",299,0.0002,
BG,,Manchester Capital Management LLC,295,0.0002,
BG,,"The Mather Group, LLC",287,0.0001,
BG,,"Uniplan Investment Counsel, Inc.",279,0.0001,
BG,,Parkside Financial Bank & Trust,270,0.0001,
BG,,JPMorgan Asset Management (Asia Pacific) Limited,261,0.0001,
BG,,Central Trust & Investment Company,250,0.0001,
BG,,Hang Seng Investment Management Ltd.,245,0.0001,
BG,,"Guotai Asset Management Co., Ltd.",239,0.0001,
BG,,TD Private Client Wealth LLC,235,0.0001,
BG,,Clear Street Markets LLC,222,0.0001,
BG,,"Class VI Family Office, LLC",222,0.0001,
BG,,Wellington Grp LLC,210,0.0001,
BG,,Gutmann Kapitalanlage Aktiengesellschaft,209,0.0001,
BG,,PGIM Fixed Income,205,0.0001,
BG,,Raiffeisen Kapitalanlage-Gesellschaft mbH,204,0.0001,
BG,,Raiffeisen Bank International AG,204,0.0001,
BG,,Colorado Financial Management LLC,203,0.0001,
BG,,The Trust Company (Manhattan),201,0.0001,
BG,,"Zions Capital Advisors, Inc.",201,0.0001,
BG,,AmFunds Management Berhad,200,0.0001,
BG,,"Research Affiliates, LLC",191,0.0001,
BG,,BMO Delaware Trust Company,190,0.0001,
BG,,Russell Investments Limited,190,0.0001,
BG,,"DV Equities, LLC",188,0.0001,
BG,,"Hemington Wealth Management, LLC",188,0.0001,
BG,,"Hanwha Asset Management Co., Ltd.",181,0.0001,
BG,,"Ronald Blue Trust, Inc.",180,0.0001,
BG,,"Pinnacle Wealth Planning Services, Inc.",178,0.0001,
BG,,"Kelleher Financial Advisors, LLC",175,0.0001,
BG,,"Cedar Mountain Advisors, LLC",172,0.0001,
BG,,"Peregrine Capital Management, LLC",150,0.0001,
BG,,Insight Financial Services,150,0.0001,
BG,,"Rakuten Securities, Inc.",148,0.0001,
BG,,Fubon Asset Management Company Ltd.,136,0.0001,
BG,,Fiera Capital Corporation,135,0.0001,
BG,,MILFAM LLC,132,0.0001,
BG,,Epsilon SGR SpA,132,0.0001,
BG,,Bryn Mawr Trust Company,130,0.0001,
BG,,"Keating Financial Advisory Services, Inc.",129,0.0001,
BG,,"GW&K Investment Management, LLC",127,0.0001,
BG,,Breakwater Investment Management LLC,125,0.0001,
BG,,"Bell Investment Advisors, Inc.",122,0.0001,
BG,,"Spire Wealth Management, LLC",117,0.0001,
BG,,"Private Wealth Management Group, LLC",116,0.0001,
